Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Lineage,Location,Host,Isolate_Submitter,Submitting_Lab,Submitting_Sample_Id,Authors,Publication,Originating_Lab,Originating_Sample_Id,Collection_Date
EPI_ISL_185427,EPI606415 | A/Heilongjiang Mudanjiang Longsha/160/2010,a/heilongjiang-mudanjiang-longsha/160/2010,A / H3N2,,Asia / China,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,4/9/10
EPI_ISL_185396,EPI606385 | A/Finland/9/2008,a/finland/9/2008,A / H3N2,,Europe / Finland,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,1/7/08
EPI_ISL_185288,EPI606275 | A/Colombia/6722/2010,a/colombia/6722/2010,A / H3N2,,South America / Colombia,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,6/22/10
EPI_ISL_185209,EPI606196 | A/Hong Kong/1952/2009,a/hong-kong/1952/2009,A / H3N2,,Asia / Hong Kong (SAR),Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,3/24/09
EPI_ISL_185166,EPI606153 | A/Hong Kong/2007/2009,a/hong-kong/2007/2009,A / H3N2,,Asia / Hong Kong (SAR),Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,4/6/09
EPI_ISL_185161,EPI606148 | A/Perth/107/2009,a/perth/107/2009,A / H3N2,,Oceania / Australia / Western Australia,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,6/21/09
EPI_ISL_185126,EPI606113 | A/New York/03/2009,a/new-york/03/2009,A / H3N2,,North America / United States / New York,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,1/21/09
EPI_ISL_185112,EPI606099 | A/Kolkutta/0810437/2008,a/kolkutta/0810437/2008,A / H3N2,,Asia / India,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,7/9/08
EPI_ISL_185002,EPI605989 | A/Beijing Chaoyang/138/2010,a/beijing-chaoyang/138/2010,A / H3N2,,Asia / China,Human,Initial import,Other Database Import,,"Bedford,T.; Riley,S.; Barr,I.G.; Broor,S.; Chadha,M.; Cox,N.J.; Daniels,R.S.; Gunasekaran,C.P.; Hurt,A.C.; Kelso,A.; Klimov,A.; Lewis,N.S.; Li,X.; McCauley,J.W.; Odagiri,T.; Potdar,V.; Rambaut,A.; Shu,Y.; Skepner,E.; Smith,D.J.; Suchard,M.A.; Tashiro,M.; Wang,D.; Xu,X.; Lemey,P.; Russell,C.A.",,,,1/5/10
EPI_ISL_175452,EPI576298 | HA_11BWB_T772,a/baden-wuerttemberg/t772/2011,A / H3N2,,Europe / Germany,Human,Marianne Wedde (Robert Koch Institute Nationales Referenzzentrum für Influenza / FG 17: Influenza und weitere Viren des Respirationstraktes),Robert Koch Institute Nationales Referenzzentrum für Influenza,,"Wedde, M.; Schweiger, B.",,,,12/20/11
EPI_ISL_175350,EPI576196 | HA_09NRW_T4881,a/nordrhein-westfalen/t4881/2009,A / H3N2,,Europe / Germany,Human,Marianne Wedde (Robert Koch Institute Nationales Referenzzentrum für Influenza / FG 17: Influenza und weitere Viren des Respirationstraktes),Robert Koch Institute Nationales Referenzzentrum für Influenza,,"Wedde, M.; Schweiger, B.",,,,4/29/09
EPI_ISL_175349,EPI576195 | HA_09BBG39_T8009,a/brandenburg/39/2009,A / H3N2,,Europe / Germany,Human,Marianne Wedde (Robert Koch Institute Nationales Referenzzentrum für Influenza / FG 17: Influenza und weitere Viren des Respirationstraktes),Robert Koch Institute Nationales Referenzzentrum für Influenza,,"Wedde, M.; Schweiger, B.",,,,8/25/09
EPI_ISL_165435,EPI539351 | A/Guangdong/192/2011,a/guangdong/192/2011,A / H3N2,,Asia / China,Human,Initial import,Other Database Import,,"Zhong,J.; Liang,L.; Huang,P.; Zhu,X.; Zou,L.; Yu,S.; Zhang,X.; Zhang,Y.; Ni,H.; Yan,J.",,,,9/15/11
EPI_ISL_165162,EPI538947 | A/Mumbai/3150/2009,a/mumbai/3150/2009,A / H3N2,,Asia / India,Human,Initial import,Other Database Import,,"Gohil,D.; Kothari,S.; Shinde,P.; Meharunkar,R.; Warke,R.; Deshmukh,R.; Chowdhary,A.",,,,9/11/09
EPI_ISL_165154,EPI538939 | A/Mumbai/5460/2010,a/mumbai/5460/2010,A / H3N2,,Asia / India,Human,Initial import,Other Database Import,,"Gohil,D.; Kothari,S.; Shinde,P.; Meharunkar,R.; Warke,R.; Deshmukh,R.; Chowdhary,A.",,,,9/2/10
EPI_ISL_164059,EPI535591 | A/Paris/089/2010,a/paris/089/2010,A / H3N2,,Europe / France / Region Ile-de-France / Departement de Ville-de-Paris,Human,Vincent Enouf (Institut Pasteur),Institut Pasteur,20110089,"Barbezange, Cyril","Barbezange, Cyril; Blanc, Hervé; Isakov, Ofer; Enouf, Vincent; Shomron, Noam; van der Werf, Sylvie; Vignuzzi, Marco
Use of deep-sequencing to evaluate the intrinsic heterogeneity of human influenza A viruses directly in nasal swabs

 ,  (): , 

",,,12/22/10
EPI_ISL_164037,EPI535428 | A/Paris/2030/2008,a/paris/2030/2008,A / H3N2,,Europe / France / Brittany / Departement d'Ille-et-Vilaine,Human,Vincent Enouf (Institut Pasteur),Institut Pasteur,20082030,"Barbezange, Cyril","Barbezange, Cyril; Blanc, Hervé; Isakov, Ofer; Enouf, Vincent; Shomron, Noam; van der Werf, Sylvie; Vignuzzi, Marco
Use of deep-sequencing to evaluate the intrinsic heterogeneity of human influenza A viruses directly in nasal swabs

 ,  (): , 

",,,2/25/08
EPI_ISL_163987,EPI534979 | A/Ho Chi Minh/638.8/2010,a/ho-chi-minh/638-8/2010,A / H3N2,,Asia / Vietnam,Human,Initial import,Other Database Import,,"Tran,D.N.; Ushijima,H.",,,,8/17/10
EPI_ISL_163986,EPI534978 | A/Ho Chi Minh/632.8/2010,a/ho-chi-minh/632-8/2010,A / H3N2,,Asia / Vietnam,Human,Initial import,Other Database Import,,"Tran,D.N.; Ushijima,H.",,,,8/14/10
EPI_ISL_160955,EPI525562 | A/New York/1154/2008,a/new-york/1154/2008,A / H3N2,,North America / United States,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Akopov,A.; Ransier,A.; Mohan,M.; Fedorova,N.; Tsitrin,T.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Griesemer,S.B.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; St. George,K.",,,,3/11/08
EPI_ISL_160953,EPI525546 | A/New York/1152/2008,a/new-york/1152/2008,A / H3N2,,North America / United States,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Akopov,A.; Ransier,A.; Mohan,M.; Fedorova,N.; Tsitrin,T.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Griesemer,S.B.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; St. George,K.",,,,3/10/08
EPI_ISL_158674,EPI511697 | A/Tennessee/F2079A/2011,a/tennessee/f2079a/2011,A / H3N2,,North America / United States,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Oshansky,C.M.; Wong,S.S.; Webby,R.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,3/18/11
EPI_ISL_158665,EPI511788 | A/Tennessee/F2054A/2011,a/tennessee/f2054a/2011,A / H3N2,,North America / United States,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Oshansky,C.M.; Wong,S.S.; Webby,R.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,2/25/11
EPI_ISL_152843,EPI496940 | A/Peru/PER302/2011,a/peru/per302/2011,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,5/30/11
EPI_ISL_152830,EPI497432 | A/Peru/PER370/2010,a/peru/per370/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,11/12/10
EPI_ISL_152772,EPI497221 | A/Peru/PER338/2010,a/peru/per338/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,10/28/10
EPI_ISL_152767,EPI497190 | A/Peru/PER333/2011,a/peru/per333/2011,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,9/30/11
EPI_ISL_152762,EPI497155 | A/Peru/PER328/2011,a/peru/per328/2011,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,6/30/11
EPI_ISL_152761,EPI497148 | A/Peru/PER327/2010,a/peru/per327/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,9/23/10
EPI_ISL_152698,EPI496897 | A/Peru/PER297/2010,a/peru/per297/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,10/26/10
EPI_ISL_152683,EPI496771 | A/Peru/PER279/2010,a/peru/per279/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,9/20/10
EPI_ISL_152619,EPI496640 | A/Peru/PER254/2010,a/peru/per254/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,11/8/10
EPI_ISL_152612,EPI496572 | A/Peru/PER246/2010,a/peru/per246/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,11/26/10
EPI_ISL_152611,EPI496565 | A/Peru/PER245/2010,a/peru/per245/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,10/15/10
EPI_ISL_152597,EPI496463 | A/Peru/PER230/2010,a/peru/per230/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,10/26/10
EPI_ISL_152501,EPI495674 | A/Peru/PER188/2010,a/peru/per188/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,10/13/10
EPI_ISL_152491,EPI495751 | A/Peru/PER394/2011,a/peru/per394/2011,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,9/7/11
EPI_ISL_152462,EPI495510 | A/Peru/PER377/2010,a/peru/per377/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,10/28/10
EPI_ISL_152450,EPI495426 | A/Peru/PER174/2010,a/peru/per174/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,11/10/10
EPI_ISL_152440,EPI495356 | A/Peru/PER164/2010,a/peru/per164/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,11/12/10
EPI_ISL_152430,EPI495286 | A/Peru/PER154/2010,a/peru/per154/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,12/18/10
EPI_ISL_152392,EPI495258 | A/Peru/PER150/2010,a/peru/per150/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,12/3/10
EPI_ISL_152369,EPI495097 | A/Peru/PER127/2010,a/peru/per127/2010,A / H3N2,,South America / Peru,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Halpin,R.A.; Lin,X.; Bera,J.; Ransier,A.; Fedorova,N.; Tsitrin,T.; McLellan,M.; Stockwell,T.; Amedeo,P.; Appalla,L.; Bishop,B.; Edworthy,P.; Gupta,N.; Hoover,J.; Katzel,D.; Li,K.; Schobel,S.; Shrivastava,S.; Thovarai,V.; Wang,S.; Bausch,D.; Kasper,M.R.; Nelson,M.I.; Pollet,S.; Silva,M.; Tinoco,Y.O.; Bao,Y.; Sanders,R.; Zhdanov,S.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.; Thomas,P.G.",,,,11/8/10
